Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Dropout
20.54156168808201,40510.23047889897,2.2145241129738524,79.01345802361016,1,20.288772959364138,5.582862534733324,1.2876430427241123,1.1991597750964198,1.180676507468727,True,True,True,True,True,False,True,False,False,True,False,False,True,False,1
22.07751779436111,42403.10376611398,4.069470943059259,79.8204477888426,1,35.19664294085185,6.312411028194445,1.7629807191842597,1.8252289397481485,1.8355646456629633,True,True,False,False,False,False,True,False,False,True,True,True,False,False,1
20.826984738738823,43482.73015261261,5.946030522522351,74.25125415701514,2,46.09226805147694,7.15351692406723,1.0776183135134105,0.9250103503216118,0.906779162676839,True,True,True,False,False,False,True,False,False,True,False,True,False,False,1
22.94055916733147,56211.34513279176,3.430479286284117,86.47432844563795,3,36.67552666134824,4.380319524189411,0.9114433398128082,0.9181917145136468,0.9141757383041762,True,True,False,True,False,True,False,True,False,False,True,True,True,False,1
20.343613484042358,54875.84116835111,2.579970331118318,77.84702030583342,2,18.399667499981675,7.253276382983403,1.584142922872009,1.6831766329779045,1.6831766329779045,True,True,True,True,False,False,False,True,True,False,False,False,False,False,1
19.21818711598846,30314.09282078303,2.308375636297013,73.27118202561236,1,18.889586799845894,5.471182025612356,1.6075228365901562,1.66063668598649,1.662590275594976,True,True,True,False,False,False,True,False,True,False,False,False,True,False,1
18.734699454200552,31889.715847176154,4.730047813834682,80.98312841124655,1,23.56625682249309,5.803620224254836,1.972622947317016,2.182670761151698,2.182670761151698,True,True,True,True,False,True,False,False,False,True,False,False,False,True,1
21.431977867671755,52612.557890073855,3.9480289191259534,71.519744742729,2,23.206167463454175,7.037422352977096,1.5355099963225192,1.3262577647022904,1.282584433820611,True,True,True,False,False,False,True,False,False,True,False,True,False,False,1
17.559865329427673,57553.67503683319,5.282821070382413,79.8577681133715,0,37.98648383184185,6.7029389071331975,2.7948783053756507,2.83544925298075,2.8071620957960466,True,True,True,True,True,False,False,False,True,False,False,True,False,False,1
20.880216954827787,61656.83370100893,4.222434274708696,76.0548906099533,0,41.76304466865149,6.69630446686515,1.3024563352445993,1.5357280763590184,1.5560976296725033,True,True,False,True,True,False,False,False,False,False,False,True,False,False,1
20.326981871214617,56594.27103337451,4.290368528158604,86.88186693404036,2,24.1503999270799,7.59299383553804,1.564443654925116,1.639231544761495,1.656361240184402,True,True,True,False,True,False,True,True,False,False,False,True,False,False,1
22.437214267256337,25000.0,5.325334339611498,79.17442853451267,1,20.863950012920565,4.833721426725633,2.381513564229971,2.755239260796054,2.732216402176561,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1
21.357392779394413,55437.88546475679,4.754089948410815,83.83265283646502,1,34.2394003439279,5.501666017234001,0.6803165157414249,0.38523947276924064,0.37704288824223553,True,True,True,False,True,False,True,True,False,False,True,True,False,False,1
20.93286561064783,29740.5,4.0,87.00389327691741,3,58.2277840900875,5.5,1.7211351284763585,1.569491847943967,1.5272215909912497,True,True,True,True,False,True,False,False,True,False,True,True,False,False,1
19.517894767663453,33256.35789535327,4.133184222469588,94.27947369191587,2,20.803508720560913,9.076842151495178,1.2679035101845748,1.1719649127943907,1.1620087718014023,True,True,True,True,True,True,False,True,False,False,True,False,False,False,1
19.139914950673422,38499.10348893786,5.4009293515949945,78.54709771095233,1,21.12486807777056,5.2979404654713935,1.035074031223421,1.3127931768992256,1.2641923264059596,True,True,True,True,False,True,False,False,False,False,True,False,True,False,1
22.93284959804672,43370.93648679296,4.620163949179273,79.07930654609633,2,35.637203215626265,7.398002296875906,1.2948454651173709,1.1909253732423346,1.1923954076954733,True,True,True,True,False,False,True,False,False,False,True,False,True,False,1
20.9,34544.761761070076,3.1121494474918086,77.03037361872951,4,31.805142956516224,5.752571478258112,2.002707595991967,2.7191559384673925,2.7187119812768206,False,True,True,True,True,False,True,False,True,False,False,False,False,False,1
19.75282717298475,35146.76413586493,6.072140484199337,76.87027472570807,1,29.236995506209205,6.45436188818083,1.5655896603376906,1.4626171329084983,1.5173344156100226,True,True,True,True,False,True,True,False,False,True,False,True,False,False,1
22.77555116117587,46912.820732038774,4.21132631534465,91.93049746021286,2,28.328292815509393,5.542375634946784,1.553446861353273,1.28917467339078,1.2968463805752704,True,True,False,True,True,True,False,False,False,False,False,True,False,False,1
18.39285827291231,37096.75419868935,1.675757346160192,83.4027311256739,1,30.970789445070977,7.448108612196062,0.3232145682280775,0.3802103299867968,0.388571654582462,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1
20.913891509143433,32138.853963783415,3.316874543320206,81.05779138818339,0,23.568122334751354,5.914069537272204,1.8997774648390333,1.9454230825607923,1.9125735694805968,True,True,True,True,True,True,False,False,False,True,True,True,False,False,1
22.62222322946641,44578.09336113327,4.707378982441824,73.00489509351307,3,34.7862228668585,4.099109982997623,0.44951049064869264,0.6203105994310647,0.6203105994310647,True,True,True,False,False,False,False,False,False,True,True,False,True,False,1
23.377817516024653,38454.704233546996,4.664436496795069,68.87875183939394,1,15.176883192655367,7.663029193374422,0.11493540162044172,0.045804014512069856,0.045804014512069856,True,True,True,False,False,False,False,False,False,True,False,True,True,False,1
21.743294475224076,29740.5,4.0,78.14444602185019,1,37.278542320717044,5.5,2.829080182364279,3.0308425746389274,3.0382755193911684,True,True,True,True,True,True,False,False,True,False,True,True,False,False,1
21.269545146343283,50315.86471352704,3.913517572607348,81.85423155159012,3,32.537477681079224,7.030454853656716,1.3362866990619977,1.2375244660413318,1.2419055825516647,True,True,True,False,False,True,True,False,True,False,False,False,True,False,1
20.247067434583382,30791.266826458843,4.528524065387205,79.69500032187004,1,33.30346181081311,9.263124959766245,0.12208175150508904,0.10932694164634837,0.10203847886992512,True,True,False,True,False,False,True,False,False,True,False,False,True,False,1
24.104259001704616,177709.57644029264,3.442420674059973,84.32442393342043,0,31.62268639085479,5.3576271757745415,2.314550174912281,2.189326365186015,2.189326365186015,True,True,True,False,False,False,False,False,True,False,False,False,True,False,1
21.30702082773695,25000.0,4.18544582102129,83.2859583445261,1,17.710437651102357,7.884249932843396,1.758443711384953,1.765635380290173,1.693529131969088,True,True,True,True,True,False,True,False,False,True,False,True,False,False,1
23.20188107959646,80441.99837252361,3.0903762159192922,83.6411982895918,1,36.922306119807544,8.428889898395157,0.6758290753599255,0.20284603154058667,0.18545285944063328,False,True,True,False,False,True,True,False,False,True,False,True,False,False,1
22.375251889166254,25000.0,3.336434019032562,93.42376504337938,2,36.817817660231874,8.526738734953128,2.0809904142175624,1.8710887209629998,1.8845539462639374,True,True,True,False,True,True,False,False,False,False,True,False,True,False,1
21.18256537588497,29840.17434624115,4.116569100348506,78.45230387234508,2,28.961581436117726,8.343586560287577,0.4746699773009213,0.9683623804922941,0.9368243964491577,False,True,True,True,False,True,True,False,False,True,True,False,True,True,1
19.966363134503283,38862.51004995999,3.9340216539241966,87.67148251400484,1,34.310513607879884,7.356124375500173,2.2264714041242657,2.3804294832871244,2.4092046081870895,True,True,True,False,False,True,True,False,False,True,False,True,False,False,1
22.83028528673099,39296.91611636671,4.54947981163652,71.52844012139114,2,43.288840456252856,7.59060393470046,1.1037332335705647,0.9439681352030531,0.9439681352030531,True,True,True,False,False,False,False,False,False,True,True,True,False,False,1
18.97698427050955,25000.0,5.023187790022293,84.13627659257166,3,28.807969475055735,9.552215542683122,1.6308862170732488,1.657876966186306,1.6397354305987264,True,True,True,False,False,True,True,True,False,False,False,False,True,False,1
23.95455030477053,47245.90033260518,3.4147181955110897,89.96603589423034,3,34.26690202417106,7.46446369177646,1.316944706151735,1.1046315825170183,1.1139706900499564,True,True,True,False,True,False,True,True,True,False,False,True,False,True,1
18.73485583531541,25000.0,3.6734520430925883,74.11218241262557,2,18.48138738151869,3.2453468453796726,2.8887310885636714,2.9868698267155405,2.9936718535224913,True,True,True,True,False,True,False,True,False,False,False,True,False,False,1
19.455244752861315,68920.8729601088,4.253327506492883,73.56672493507116,4,27.411072246572996,6.66416084124635,0.5537237770877736,0.4593473200226276,0.4774067606118612,True,True,True,True,False,True,False,False,False,False,True,False,False,False,1
23.248723914082152,59074.11553871081,2.7153224763704813,79.56366610025155,0,28.56366610025156,5.705104343671388,0.40436195704107647,0.34872391408215303,0.39174943580050997,True,True,True,True,False,False,True,False,True,False,False,True,False,False,1
22.409049631109585,25000.0,2.15,80.98190073778083,1,27.055205902246612,4.9,2.843983098679472,2.9603178404561823,2.9675575453438516,True,True,False,True,False,True,False,True,True,False,False,True,False,False,1
23.060129804287445,29740.5,4.0,95.76062394108196,2,40.881716938603155,5.5,2.569867247425918,2.5987801464779974,2.5938048533177227,True,True,True,True,True,False,False,False,False,True,False,False,True,False,1
19.836476140643697,43298.99112341136,6.515888361996278,85.62763949128875,2,30.19447210174225,7.952911892272914,1.194244786833356,1.247936783840937,1.2031983844394207,True,True,False,True,True,False,True,False,False,True,True,True,True,False,1
21.975613644001953,25000.0,4.624863883725142,85.11731590679942,4,35.01024545760078,6.572438635599804,0.2958297737202542,0.46922091184070397,0.5054402296406062,True,True,True,False,True,False,False,True,False,False,False,True,True,False,1
21.608511059390633,188463.9351110724,4.262049042169574,77.41179987304974,1,20.15048830585806,8.455511270974402,0.0,0.08758222034147761,0.04705999576832464,True,True,False,False,False,True,False,True,True,False,False,True,False,False,1
22.518538292908083,25000.0,2.9962469865181527,94.28146170709192,0,45.561643126692836,5.953881042230947,2.453022159935889,2.1468578472666047,2.139314501354272,True,True,False,False,False,False,True,True,False,False,True,False,False,False,1
22.83757707876964,29971.878472028664,2.9395601632486934,82.20165893556283,3,20.498302873455458,5.017129603821992,1.0666319231531436,1.0228201904568088,1.0214390171871757,True,True,True,True,False,True,True,True,False,True,False,False,True,False,1
20.033609696984172,61682.9201212123,2.436639030301583,75.24442363639892,1,38.473887878620516,7.159400909092266,0.6799001515153777,0.8189186060585254,0.8167388787862052,False,True,False,True,True,False,False,False,True,False,False,False,False,False,1
22.060308455328617,68204.47721607082,3.7185099736788483,88.09576189335839,1,34.52395640729934,6.89338474255477,0.9519074634014149,1.2739755280510368,1.2776942202700172,True,True,True,True,True,True,False,True,False,False,False,False,False,False,1
22.822623128842558,57253.21859407021,3.394240181992333,75.87016055199139,3,49.69826210683435,6.2,2.1241295275327188,2.1550039038135718,2.1509164661854863,True,True,True,False,True,False,False,False,False,True,False,False,False,False,1
20.75783791898742,42599.85540520253,4.331567583797484,79.241918809367,0,38.65516193088585,4.072054127088679,1.2503892346329555,1.3428675687848113,1.3428675687848113,False,True,True,True,True,False,False,False,False,False,True,False,True,False,1
22.95320902495587,29740.5,4.0,77.73155096520205,1,38.058556129349746,5.5,1.9114700725485405,2.2492241362392047,2.271657297434281,True,True,True,True,True,True,False,False,False,False,True,True,False,False,1
18.364821607439477,53677.0683561038,4.428632877923913,78.72150717179966,3,14.001933971625494,5.736478825259387,2.147362454429101,1.825831944394516,1.7954084698962451,False,True,True,False,False,True,True,True,False,False,True,False,True,True,1
21.06475484484899,25353.189302320683,3.3303001934780343,76.09866279008541,1,31.591649225561323,3.7889748057321526,1.38708769360967,1.34849631759884,1.322989631549267,True,True,True,True,False,False,True,True,False,True,False,False,False,False,1
23.126231629058655,73385.49103446623,5.073106111585982,74.62629631534762,1,43.88176361036916,3.9885479196452,1.9229429724829783,1.427536741882691,1.41950411406209,True,True,True,True,True,False,False,False,True,False,True,True,False,False,1
21.912947807707774,29695.870521922923,3.5631803756501332,78.45769937191687,1,44.748208769168905,7.53412943592493,1.1318793320442366,1.4417630480730568,1.5109396660221184,True,True,True,False,False,False,True,False,False,True,True,True,True,False,1
22.814982769341928,63606.84803589219,5.1631871127782105,73.40678497449174,3,29.449186769101086,7.411943487185662,0.6643814614967768,0.8145227435326201,0.818925569173337,True,True,True,True,True,False,True,False,False,False,False,True,True,False,1
21.21030130573475,25000.0,4.2781792472823215,74.64609838703355,4,31.371800153615855,3.9922997695762206,2.08303889396586,1.804329132070432,1.78509915511281,False,True,False,True,False,True,False,False,False,False,True,False,True,False,1
19.749134830752503,26206.86745031994,4.266095333024056,68.80417891124904,2,9.553738106283706,5.566568710007704,0.29292523787432584,0.6547698362234399,0.679020570898382,False,True,False,True,False,True,True,True,True,False,False,True,True,False,1
22.429853814347606,38117.00008222451,3.306269712135577,84.15521516725279,3,40.90600365267588,6.086563727930679,1.5149252626834862,1.5395523983460757,1.5801494746330276,True,True,False,True,True,False,True,False,False,False,False,True,False,False,1
18.13049076703842,29740.5,4.0,66.24887680287866,1,42.79573615055763,5.5,2.93663900787341,2.7589039964016706,2.764621552673713,True,True,True,False,True,True,False,False,False,True,False,False,True,False,1
19.617268382537123,64587.54652694101,5.549962879805572,80.45108308856682,0,45.73633174026361,6.408273161746288,1.6163317402636121,1.5413678432158395,1.5552527206655922,True,True,True,True,False,True,True,True,False,True,False,False,False,False,1
17.74172376196384,25000.0,3.3053660268411003,74.83840606533589,2,31.16025965459944,7.66887846441864,1.3027803838953398,0.8704615969625158,0.8819185029134198,True,True,True,False,True,False,True,True,False,False,False,False,False,True,1
25.283406560859667,29740.5,4.0,82.6352138872195,2,11.528477856599503,5.5,1.2192770694560624,1.0332146418980561,1.0838882449600566,True,True,True,True,False,True,True,True,False,False,False,True,True,False,1
22.153077289724706,25777.20384065413,3.9931183407286386,75.26397503116196,4,31.192630802216655,6.9081733060779404,1.12721483372399,1.2944296674479796,1.2220482464976758,False,True,True,True,True,True,False,True,True,False,False,True,False,False,1
21.128038169865683,29740.5,4.0,92.42438445629037,2,29.340190849328422,5.5,0.794257392680203,0.8698650266533396,0.8408419868522529,True,True,False,True,True,False,False,False,False,True,False,False,False,False,1
18.38620267976684,25000.0,3.8011337880433014,79.8533693868443,1,43.662887373188994,6.8279144133222305,1.0125774746377991,1.0081603573022453,1.0025774746377991,True,True,False,False,False,False,True,True,True,False,False,False,True,False,1
19.84754442151344,26440.04911156973,3.6850500591440856,74.35756065487365,2,30.57898214330376,6.420823937282258,2.0814539551505375,2.142318255606183,2.151100162333602,False,True,True,False,True,False,True,True,False,False,False,True,False,False,1
22.9606419605835,25000.0,2.995118285082678,76.91266891267423,2,37.26469586476495,4.904053904181452,2.023665543662886,2.2627196326872143,2.376250046210719,True,True,False,True,True,True,False,False,False,True,False,False,False,False,1
17.054137229041974,25000.0,3.3316657608935993,69.77912364244597,1,38.02082201116999,5.229096469253939,0.8408274458083949,0.15916168491479565,0.1716603262551945,True,True,False,False,True,False,True,False,False,False,True,False,False,False,1
19.15242781178252,29740.5,4.0,64.38791920003365,1,44.666994682477636,5.5,0.9742949600437429,0.9309944282915068,0.9026880706446456,True,True,True,True,False,True,False,False,True,False,True,True,True,False,1
22.84226463082596,28764.283994089496,4.548680374332001,85.0990634487249,1,37.62719527159577,5.571466798011229,0.28862016746431635,0.3343602561218957,0.3572001970168428,True,True,True,False,True,False,True,False,True,False,True,False,False,False,1
21.621494350781713,25000.0,3.1975638450029686,73.36729801835544,2,5.0,7.314943507817138,1.510752398708688,1.8142988701563427,1.8096264123045716,False,True,True,False,True,True,False,False,False,True,False,False,False,False,1
19.27684199919402,30133.296848045135,4.201526299879102,77.18178778718487,3,35.26536940749564,5.723158000805983,0.9984737001208974,1.4044947803304528,1.409263200322393,True,True,True,False,False,False,True,False,True,True,False,False,False,True,1
21.351889628178885,25353.28044400955,2.9566541704715954,77.22095083713336,1,33.23975705588034,3.840596890626509,1.2443116394865026,1.107909419438759,1.0816751663402497,True,True,True,False,False,False,True,False,True,True,False,False,True,False,1
21.54343335723564,31038.347466857886,4.460992601174353,79.39979344328394,0,30.365356592569523,6.160806700129892,0.5690487101688602,0.4507860444582857,0.44948304374121656,True,True,True,True,False,True,False,False,True,False,True,True,False,False,1
19.49522334285321,25000.0,3.1297049845515463,90.00845741269623,0,36.25661703492151,5.617645426457357,1.3620595580941894,1.2599269398935098,1.2455886433856609,False,True,True,False,True,False,False,False,True,False,True,True,False,False,1
21.952745139892958,25000.0,3.2986966222798593,85.99938996891268,2,45.53666120725493,6.348474922281689,1.4482472880819723,1.3756405326416905,1.3931557834188735,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1
20.182740818355455,25000.0,3.926716016455262,89.58180253734267,0,32.57335800822763,6.52664199177237,0.2707506248102259,0.2934148239874628,0.25579753886086504,True,True,True,True,True,True,False,False,False,False,True,False,True,False,1
22.787648387874977,45088.92941935929,1.716522253873344,76.1164903341425,1,30.587616110911277,5.896470967964279,1.9051170964517956,2.0524703224250045,2.0715880644160745,False,True,True,True,True,False,True,False,False,True,False,True,True,False,1
23.59047800876602,29740.5,4.0,50.779584823331064,1,19.0435345576534,5.5,0.9187750893998641,0.7032649009035727,0.7080948380714757,False,True,True,True,True,False,True,True,False,False,True,True,False,False,1
20.894085463857465,45723.57504018156,2.422584660226252,89.24386376790167,1,38.038392623670724,5.377436084276049,1.2180615048303112,0.9356409789309877,0.9262324325452412,True,True,False,False,False,False,True,True,True,False,False,True,False,True,1
20.896030391924402,30247.982357297442,2.726831653760592,77.9229110459221,2,43.86258265927451,7.078412156769761,1.1585910305357001,1.3826880653997702,1.382776278912561,True,True,False,False,False,True,True,False,False,True,True,True,True,False,1
18.918957332824796,25000.0,3.3573103295828695,84.4215640007628,0,33.746089998092984,7.240521333587602,1.2494786664123978,1.3224881325959539,1.2843838658784337,True,True,False,False,False,False,True,False,True,True,False,True,False,False,1
21.94558520942272,25000.0,4.337885002803142,66.38172485041234,3,39.681724850412344,4.3593429038866764,0.8842299728856102,0.6920123111423282,0.7011088201175879,True,True,False,True,True,True,False,False,False,True,False,False,False,False,1
22.37012760411618,28486.285695111754,3.567277363885355,70.74675621000192,3,30.937662860588574,8.385721955299084,1.5896118189421018,1.6994815304712427,1.6577931490594329,True,True,True,True,False,True,True,False,True,False,True,True,True,False,1
21.421156581721124,25000.0,3.926990619588838,72.16136686930679,1,31.000525718964145,7.619579424828682,1.173535099375309,1.125545613754592,1.149566642513158,True,True,True,False,True,False,False,True,True,False,False,True,False,False,1
22.472756075223383,41394.78830396758,3.7678875657823636,72.0090662212371,0,27.063599331855652,6.860607432153495,0.7021260125372302,0.4590933778762898,0.48318449269931407,False,True,True,False,False,True,True,True,False,False,False,True,True,False,1
22.424578431271847,84529.0674509965,5.371509151085426,78.77293463803888,4,27.382166668378616,5.116947712485436,2.2982882360796,2.1867620923223177,2.2386254910621233,True,True,True,False,False,False,True,False,True,True,False,True,False,True,1
20.904549177089738,28255.86352468731,3.007058546035651,82.43161591272282,2,27.537681482175806,7.986580795636141,2.3642915639981625,2.421607723125391,2.478923882252619,False,True,True,True,True,True,False,True,False,False,True,True,False,False,1
23.008996910205504,29740.5,4.0,82.42710254527258,1,38.51483654552278,5.5,1.584124054702408,1.466250345697937,1.466250345697937,True,True,False,False,True,False,False,False,True,False,False,True,False,False,1
20.52260557161554,30990.56667763212,4.782094274285798,81.87271361045836,2,39.192916529598484,6.930520456395831,0.9883338816060638,1.0403234066854194,1.0499692331653439,True,True,True,True,False,True,False,True,True,False,False,False,False,False,1
21.31957922474936,47608.52378697725,4.747781460381558,86.6360026351189,3,5.0,6.220631162875962,2.7328591720469806,2.502223274394731,2.482223274394731,False,True,True,True,False,True,False,False,False,False,False,True,False,False,1
22.50848481754606,119278.69882602636,4.643676754269959,81.66252117375711,0,23.74997176832385,7.131054534316581,1.095886869099386,0.9787094952795087,0.9530642429192631,True,True,True,True,True,False,False,False,True,False,True,True,False,False,1
21.772225396380307,27364.748916363555,4.069454487269361,72.76838144002822,0,45.15201605810904,6.240917643630272,2.0592745541873327,2.1029819229151503,2.0990823563697276,True,True,True,True,False,True,True,False,False,False,True,True,True,False,1
19.862645885903383,31573.08310603728,4.421224789219757,78.68855923440637,1,36.61706837343658,5.4,2.3152906578875334,2.270545319712755,2.2075962520777996,True,True,False,False,False,True,True,False,False,True,False,False,False,False,1
19.48271391349083,25000.0,4.5186833767594035,82.39095362169724,0,36.63045231891514,6.139095362169724,0.6816882751460989,0.7154768108486167,0.667657738414672,True,True,False,False,False,True,True,True,False,False,False,True,False,False,1
19.287570242042104,55567.03286094173,2.03505191744127,73.87129245357468,2,38.456938680362036,5.582036402522121,2.8961672377300913,2.907795016576832,2.9272978262585165,True,True,True,True,False,False,True,False,False,True,False,True,False,False,1
23.793737430823377,27355.031312845884,3.65929546096763,76.16164176379317,1,36.30039141057354,5.502348463441234,2.7193144913423835,2.8300973124894617,2.8301755946041696,True,True,True,True,False,True,False,False,False,False,True,True,False,False,1
17.227207677832006,25076.50357771924,2.532157589762648,75.7772792322168,0,41.327493895371184,5.563389175761617,1.3059331592021584,1.3200429326308771,1.3818663184043167,True,True,False,False,False,True,False,False,True,False,True,False,True,False,1
20.959859489083087,41100.00500117763,3.4176577760670144,87.52482734849899,1,32.3435460911388,4.663062632483584,1.5195999057894518,1.2762264833778598,1.3118421061698,False,True,True,True,False,True,False,False,True,True,False,False,False,False,1
24.068657385349976,33985.09161852295,3.3367062537227534,83.74276667658802,2,33.12815291840515,4.220585914232789,2.1962538117941155,2.0053376265646357,2.0138502382382564,True,True,False,False,True,True,False,False,False,False,False,True,False,False,1
21.460454727120872,44061.69238124806,3.794422813315803,84.1293817071946,1,37.334240123135615,7.298484242930425,1.7493936971721702,1.7043023520820766,1.6663175096527723,True,True,False,False,True,False,True,False,False,False,True,False,True,False,1
23.539700842447207,25000.0,2.786866105035196,78.29238600108282,2,37.2465669474824,4.6,2.0006866105035197,1.907627504926914,1.9423589890633528,True,True,False,True,False,True,False,True,False,False,False,False,False,False,1
20.793016538151814,26865.283896964815,4.168732905659167,71.30436764561256,3,23.96767465133514,5.440172797371739,1.9772930139465943,2.7379049614455435,2.7907871304366427,True,True,True,True,False,False,True,False,False,True,False,False,False,False,1
24.04076599389692,29740.5,4.0,81.03202049138712,4,23.713552479180954,5.5,2.146317253194174,2.245858266797872,2.274951149640673,True,True,False,False,True,True,False,False,False,False,False,False,False,False,1
21.6822879784134,72120.03542404318,5.143527819924461,78.90408419039402,2,38.222608891095646,8.239237340528867,1.0109668689908335,1.129699938175937,1.0732694317970917,True,True,True,False,True,True,False,False,True,False,False,False,True,False,1
20.594956414772717,59731.89912829545,3.5978849422686574,87.67550258603893,0,49.22676348234574,7.396757695211034,1.266386985937502,1.4601801280438313,1.5351621152394483,False,True,False,True,False,False,True,False,True,True,False,True,False,True,1
20.312266445593682,25000.0,4.426986180306106,84.92973189635896,3,27.668399668390528,7.715597015514747,1.712160862184629,1.6686271419735774,1.6517871751345248,True,True,True,False,False,False,True,False,True,False,False,True,True,False,1
17.873092795125974,32481.563453602437,2.1492873773802117,83.55989948134035,0,18.440082534655073,9.354317003046265,0.46710464539239666,0.4278154696117278,0.5597953658797992,True,True,True,True,False,True,True,False,True,True,False,False,True,False,1
20.926090281988724,66261.60826334146,2.089150720131214,75.25214232110713,2,19.64778119315223,5.639097180112764,1.4443305336586374,1.5551951106755517,1.5291086529738602,False,True,True,True,False,True,False,False,True,False,False,False,False,False,1
21.61132003123758,25000.0,3.028805746887286,82.2811332812707,1,24.908804468740335,4.998742218751381,1.892389784372377,1.7860373499933737,1.7475466874917172,False,True,False,True,False,True,True,True,False,False,True,True,False,False,1
23.815548534133107,29977.0,4.137606835773452,95.62896612453584,0,26.551527874403224,6.9690551420002445,1.1139175755865673,1.217759046039907,1.270060884106582,True,True,True,True,False,True,True,False,False,True,False,True,True,False,1
21.30535637019412,47353.69641466349,2.692500216345647,75.37410366587353,2,34.82320516829059,5.446427644232942,0.4419654447088226,0.3889295913437639,0.3889295913437639,True,True,False,True,False,False,False,True,False,True,False,False,True,False,1
21.963995147439718,25000.0,5.845165312702643,76.97563614306544,1,40.82436385693455,4.992366283214699,2.546507701312283,2.279198544231915,2.2121438443777244,False,True,True,True,True,True,False,True,False,True,False,False,False,False,1
22.12174162910936,25000.0,3.5825118551902793,83.25313981898785,1,42.99034343923087,5.946860181012151,1.3574881448097207,1.7071030317692606,1.6930449774656153,True,True,True,True,False,False,True,False,False,False,True,True,False,False,1
17.277390344676974,48862.808404552015,5.618608919575373,79.68526345550528,2,26.659019752744264,7.826959080861404,1.0683501612860313,1.3239144829845397,1.3239144829845397,True,True,False,False,False,False,False,True,True,False,False,False,True,False,1
20.596313625096894,32727.56836333592,3.0573938590670733,83.12867495180338,3,29.99211368017875,7.013159097168393,1.3628418166795857,1.7534204514158036,1.693604770160959,True,True,True,True,True,False,False,False,False,True,False,True,False,False,1
20.4,25000.0,1.691065831847182,88.69984794277039,1,61.955420393573675,8.577710196786839,2.512165116284879,2.5055055456222606,2.504394096606195,True,True,True,True,True,False,True,True,True,False,False,False,True,False,1
21.347440240208815,62684.71160360313,5.466109229242847,75.13549469451662,2,41.82423303394435,6.177986386423049,2.6403242041774933,2.609470950913765,2.6572695895560696,False,True,True,False,True,False,False,False,True,False,False,True,False,False,1
22.429686015903,25000.0,1.3450780211132098,81.10351569920485,0,39.1351569920485,9.901560422264197,0.5070313984097002,0.2519533772964905,0.2801955276940654,False,True,True,False,True,False,True,False,True,True,False,False,False,False,1
20.40764788007937,25000.0,5.333739437137187,77.31728170083521,4,14.1,4.879887329463336,1.9898873294633361,1.8491507090895651,1.8491507090895651,True,True,False,True,False,False,False,True,True,False,False,False,True,True,1
21.945117024161917,42603.573166941664,2.6812230748367676,85.1981591720722,2,32.60489851501973,5.81706710666082,1.0610358842076573,1.1254882975838083,1.1726833058336987,True,True,True,True,True,True,False,False,False,False,True,True,True,False,1
19.831118480574055,47332.46677720861,4.978335812120294,74.34149130743207,1,21.593896760977174,4.522474458192372,2.5747053227199883,3.016925702576475,3.1151968981001383,True,True,False,True,False,True,False,True,False,False,False,False,True,False,1
21.890063077268685,50259.99369227313,3.694503153863434,80.38477922955961,2,32.456623113211855,6.354968461365658,2.0186278441147625,1.6832571525155653,1.7152445370618286,False,True,True,True,False,False,True,True,True,False,False,False,True,True,1
23.128882072893013,42903.49935908882,3.5880122687925735,93.05136879726861,1,14.669250136670218,7.988385826879926,2.5328012268792572,2.8513353781320956,2.904223585421397,True,True,True,False,True,False,True,False,False,False,True,True,True,False,1
19.168922491010722,25000.0,3.895655951291731,95.36892249101072,3,21.514744810394333,5.316332698594947,1.1293232526967838,0.721674861882465,0.7027107788487744,True,True,True,False,False,False,True,False,False,False,True,True,True,False,1
18.994661936233317,29740.5,4.0,76.81724605216928,3,50.327100939123156,5.5,0.49517381565078505,0.5549685055059127,0.47488638144796363,True,True,True,False,True,True,False,False,True,False,True,True,False,False,1
22.191189313331513,71484.16298476649,2.353546430752797,81.79008797749795,4,22.62489407090042,5.303304007500682,1.1163655917492497,0.8469162596660299,0.8266959924993177,True,True,True,True,True,False,False,False,True,True,False,True,False,False,1
19.991645226189625,28059.66838190483,3.5491534960879125,79.52458650508564,1,39.433455850345,8.583437472793248,0.04582996411551256,0.0,0.0,True,True,True,True,False,True,False,False,False,True,True,False,True,False,1
23.76899826651665,25000.0,2.0092617010126186,82.4519861321332,1,46.241968797299684,5.953497399774974,2.2249913325832456,2.315142459347424,2.340492199324921,True,True,True,True,True,False,False,False,False,False,True,True,False,False,1
23.463785854221236,25000.0,3.4362456248477193,88.96179144560517,4,52.76445065709326,7.431560525674608,2.46880335483036,2.2353149008268884,2.2153149008268884,False,True,True,False,True,False,True,False,False,True,True,False,True,False,1
21.758240147018768,25000.0,4.816208066158446,78.38463794173724,3,43.67472044105631,7.516480294037539,1.1530238309284153,1.358463794173723,1.338463794173723,True,True,True,False,False,False,True,False,True,False,True,False,True,False,1
